Date,Numeric_date,PT ,ES,IT,IE,GR,DE,PT _spread,ES_spread,IT_spread,IE_spread,GR_spread,PT_price,ES_price,IT_price,IE_price,GR_price,DE_price,BBVA,BKIA,BKT,CABK,POP,SAB,SAN,ES_var,Lag1,Lag2,Lag3,Lag4,Var_BBVA,Var_BKIA,Var_BKT,Var_CABK,Var_POP,Var_SAB,Var_SAN,Lag1_Var_BBVA,Lag1_Var_BKIA,Lag1_Var_BKT,Lag1_Var_CABK,Lag1_Var_POP,Lag1_Var_SAB,Lag1_Var_SAN,Lag2_Var_BBVA,Lag2_Var_BKIA,Lag2_Var_BKT,Lag2_Var_CABK,Lag2_Var_POP,Lag2_Var_SAB,Lag2_Var_SAN,Lag3_Var_BBVA,Lag3_Var_BKIA,Lag3_Var_BKT,Lag3_Var_CABK,Lag3_Var_POP,Lag3_Var_SAB,Lag3_Var_SAN,Lag4_Var_BBVA,Lag4_Var_BKIA,Lag4_Var_BKT,Lag4_Var_CABK,Lag4_Var_POP,Lag4_Var_SAB,Lag4_Var_SAN
24/04/2014,41753,3.66,3.084,3.123,2.851,6.175,1.529,2.131,1.555,1.594,1.322,4.646,69.80522881,73.80527068,73.5266217,75.49441322,54.92591537,85.92091896,8.20289,1.43373,5.3588,4.301,5.35356,1.87527,6.02278,0.032,-0.009,-0.038,0,0,0.011577246,-0.009882324,-0.011734591,-0.01758794,-0.009672854,0.027804268,0.007377895,-0.005255249,0.001320766,0.003637016,-0.01017409,0.005947275,0.004227073,-0.010111362,0.013024665,0.007973848,0.01316056,0.013752006,0.021345299,0.042788023,0.007926919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/04/2014,41754,3.68,3.064,3.105,2.844,6.334,1.484,2.196,1.58,1.621,1.36,4.85,69.67069049,73.94861802,73.65508486,75.54581367,54.1101189,86.30267033,8.03245,1.4013,5.18195,4.191,5.22091,1.8453,5.91844,0.025,0.032,-0.009,-0.038,0,-0.020778043,-0.022619322,-0.033001791,-0.025575448,-0.024777905,-0.015981699,-0.017324226,0.011577246,-0.009882324,-0.011734591,-0.01758794,-0.009672854,0.027804268,0.007377895,-0.005255249,0.001320766,0.003637016,-0.01017409,0.005947275,0.004227073,-0.010111362,0.013024665,0.007973848,0.01316056,0.013752006,0.021345299,0.042788023,0.007926919,0,0,0,0,0,0,0
28/04/2014,41757,3.734,3.067,3.133,2.862,6.4,1.497,2.237,1.57,1.636,1.365,4.903,69.30885961,73.92709641,73.45535978,75.41371879,53.77540878,86.19219531,8.01969,1.37078,5.07809,4.127,5.157,1.82992,5.97697,-0.01,0.025,0.032,-0.009,-0.038,-0.001588556,-0.021779776,-0.020042648,-0.015270818,-0.012241161,-0.008334688,0.00988943,-0.020778043,-0.022619322,-0.033001791,-0.025575448,-0.024777905,-0.015981699,-0.017324226,0.011577246,-0.009882324,-0.011734591,-0.01758794,-0.009672854,0.027804268,0.007377895,-0.005255249,0.001320766,0.003637016,-0.01017409,0.005947275,0.004227073,-0.010111362,0.013024665,0.007973848,0.01316056,0.013752006,0.021345299,0.042788023,0.007926919
29/04/2014,41758,3.729,3.072,3.117,2.844,6.285,1.499,2.23,1.573,1.618,1.345,4.786,69.34227548,73.89124237,73.56941534,75.54581367,54.36009803,86.17521296,8.15367,1.39272,5.22967,4.214,5.33516,1.88757,6.06858,0.003,-0.01,0.025,0.032,-0.009,0.016706381,0.016005486,0.029849806,0.021080688,0.034547217,0.031504109,0.015327164,-0.001588556,-0.021779776,-0.020042648,-0.015270818,-0.012241161,-0.008334688,0.00988943,-0.020778043,-0.022619322,-0.033001791,-0.025575448,-0.024777905,-0.015981699,-0.017324226,0.011577246,-0.009882324,-0.011734591,-0.01758794,-0.009672854,0.027804268,0.007377895,-0.005255249,0.001320766,0.003637016,-0.01017409,0.005947275,0.004227073,-0.010111362
30/04/2014,41759,3.645,3.015,3.067,2.814,6.161,1.469,2.176,1.546,1.598,1.345,4.692,69.90632009,74.30111504,73.92709641,75.76653775,54.99839201,86.43033509,8.06162,1.4013,5.15856,4.184,5.13183,1.88296,6.07961,-0.027,0.003,-0.01,0.025,0.032,-0.011289395,0.006160607,-0.013597416,-0.007119127,-0.038111322,-0.002442294,0.001817559,0.016706381,0.016005486,0.029849806,0.021080688,0.034547217,0.031504109,0.015327164,-0.001588556,-0.021779776,-0.020042648,-0.015270818,-0.012241161,-0.008334688,0.00988943,-0.020778043,-0.022619322,-0.033001791,-0.025575448,-0.024777905,-0.015981699,-0.017324226,0.011577246,-0.009882324,-0.011734591,-0.01758794,-0.009672854,0.027804268,0.007377895
01/05/2014,41760,3.576,3,3.07,2.81,6.182,1.469,2.107,1.531,1.601,1.341,4.713,70.37341882,74.40939149,73.90558169,75.79602119,54.88971645,86.43033509,8.06162,1.4013,5.15856,4.184,5.13183,1.88296,6.07961,-0.015,-0.027,0.003,-0.01,0.025,0,0,0,0,0,0,0,-0.011289395,0.006160607,-0.013597416,-0.007119127,-0.038111322,-0.002442294,0.001817559,0.016706381,0.016005486,0.029849806,0.021080688,0.034547217,0.031504109,0.015327164,-0.001588556,-0.021779776,-0.020042648,-0.015270818,-0.012241161,-0.008334688,0.00988943,-0.020778043,-0.022619322,-0.033001791,-0.025575448,-0.024777905,-0.015981699,-0.017324226
02/05/2014,41761,3.625,2.976,3.041,2.778,6.13,1.449,2.176,1.527,1.592,1.329,4.681,70.04135906,74.582995,74.1138462,76.03234353,55.15925067,86.60087802,8.06344,1.38031,5.11863,4.247,5.09987,1.89217,6.06689,-0.004,-0.015,-0.027,0.003,-0.01,0.000225761,-0.014978948,-0.007740532,0.015057361,-0.006227798,0.004891235,-0.002092239,0,0,0,0,0,0,0,-0.011289395,0.006160607,-0.013597416,-0.007119127,-0.038111322,-0.002442294,0.001817559,0.016706381,0.016005486,0.029849806,0.021080688,0.034547217,0.031504109,0.015327164,-0.001588556,-0.021779776,-0.020042648,-0.015270818,-0.012241161,-0.008334688,0.00988943
05/05/2014,41764,3.608,2.983,3.041,2.767,6.142,1.458,2.15,1.525,1.583,1.309,4.684,70.15636781,74.53231466,74.1138462,76.11376643,55.09692149,86.52408794,8.04248,1.37841,5.06125,4.192,5.07083,1.91677,6.07367,-0.002,-0.004,-0.015,-0.027,0.003,-0.002599387,-0.001376502,-0.011210031,-0.012950318,-0.005694263,0.013000946,0.001117541,0.000225761,-0.014978948,-0.007740532,0.015057361,-0.006227798,0.004891235,-0.002092239,0,0,0,0,0,0,0,-0.011289395,0.006160607,-0.013597416,-0.007119127,-0.038111322,-0.002442294,0.001817559,0.016706381,0.016005486,0.029849806,0.021080688,0.034547217,0.031504109,0.015327164
06/05/2014,41765,3.577,2.945,3.004,2.736,6.145,1.46,2.117,1.485,1.544,1.276,4.685,70.36662481,74.80789261,74.38050081,76.34374747,55.0813513,86.50703365,8.01605,1.38031,5.08387,4.18,5.035,1.94444,6.03041,-0.04,-0.002,-0.004,-0.015,-0.027,-0.0032863,0.0013784,0.004469252,-0.002862595,-0.007065904,0.014435743,-0.007122547,-0.002599387,-0.001376502,-0.011210031,-0.012950318,-0.005694263,0.013000946,0.001117541,0.000225761,-0.014978948,-0.007740532,0.015057361,-0.006227798,0.004891235,-0.002092239,0,0,0,0,0,0,0,-0.011289395,0.006160607,-0.013597416,-0.007119127,-0.038111322,-0.002442294,0.001817559
07/05/2014,41766,3.573,2.969,3.015,2.734,6.136,1.473,2.1,1.496,1.542,1.261,4.663,70.39380519,74.63371325,74.30111504,76.35861119,55.12807639,86.39627085,7.99326,1.35074,4.96134,4.134,4.95463,1.90448,6.07113,0.011,-0.04,-0.002,-0.004,-0.015,-0.002843046,-0.021422724,-0.024101718,-0.011004785,-0.015962264,-0.020550904,0.006752443,-0.0032863,0.0013784,0.004469252,-0.002862595,-0.007065904,0.014435743,-0.007122547,-0.002599387,-0.001376502,-0.011210031,-0.012950318,-0.005694263,0.013000946,0.001117541,0.000225761,-0.014978948,-0.007740532,0.015057361,-0.006227798,0.004891235,-0.002092239,0,0,0,0,0,0,0
08/05/2014,41767,3.46,2.884,2.919,2.679,6.086,1.446,2.014,1.438,1.473,1.233,4.64,71.16644293,75.25261441,74.99709167,76.76861335,55.38845545,86.62649138,8.21839,1.36982,5.1178,4.261,4.98852,1.96519,6.21449,-0.058,0.011,-0.04,-0.002,-0.004,0.028164979,0.01412559,0.031535835,0.030720851,0.006840067,0.031877468,0.023613397,-0.002843046,-0.021422724,-0.024101718,-0.011004785,-0.015962264,-0.020550904,0.006752443,-0.0032863,0.0013784,0.004469252,-0.002862595,-0.007065904,0.014435743,-0.007122547,-0.002599387,-0.001376502,-0.011210031,-0.012950318,-0.005694263,0.013000946,0.001117541,0.000225761,-0.014978948,-0.007740532,0.015057361,-0.006227798,0.004891235,-0.002092239
09/05/2014,41768,3.539,2.916,2.952,2.657,6.108,1.455,2.084,1.461,1.497,1.202,4.653,70.62530532,75.01895618,74.75704415,76.93329176,55.27372237,86.54967631,8.14821,1.33167,4.96134,4.195,4.86265,1.9283,6.1373,0.023,-0.058,0.011,-0.04,-0.002,-0.008539385,-0.027850375,-0.03057173,-0.015489322,-0.025231933,-0.018771722,-0.012420971,0.028164979,0.01412559,0.031535835,0.030720851,0.006840067,0.031877468,0.023613397,-0.002843046,-0.021422724,-0.024101718,-0.011004785,-0.015962264,-0.020550904,0.006752443,-0.0032863,0.0013784,0.004469252,-0.002862595,-0.007065904,0.014435743,-0.007122547,-0.002599387,-0.001376502,-0.011210031,-0.012950318,-0.005694263,0.013000946,0.001117541
12/05/2014,41771,3.579,2.934,2.976,2.67,6.239,1.464,2.115,1.47,1.512,1.206,4.775,70.35303894,74.88787421,74.582995,76.83593488,54.59592878,86.47293616,8.18466,1.37841,5.0292,4.187,4.91493,1.93445,6.16105,0.009,0.023,-0.058,0.011,-0.04,0.004473375,0.035098786,0.013677756,-0.001907032,0.010751339,0.003189338,0.00386978,-0.008539385,-0.027850375,-0.03057173,-0.015489322,-0.025231933,-0.018771722,-0.012420971,0.028164979,0.01412559,0.031535835,0.030720851,0.006840067,0.031877468,0.023613397,-0.002843046,-0.021422724,-0.024101718,-0.011004785,-0.015962264,-0.020550904,0.006752443,-0.0032863,0.0013784,0.004469252,-0.002862595,-0.007065904,0.014435743,-0.007122547
13/05/2014,41772,3.545,2.902,2.943,2.657,6.397,1.421,2.124,1.481,1.522,1.236,4.976,70.58439158,75.12108331,74.82242773,76.93329176,53.79057337,86.84026033,8.20198,1.40607,5.0292,4.202,4.91881,1.9306,6.21449,0.011,0.009,0.023,-0.058,0.011,0.002116154,0.020066598,0,0.003582517,0.000789431,-0.00199023,0.008673846,0.004473375,0.035098786,0.013677756,-0.001907032,0.010751339,0.003189338,0.00386978,-0.008539385,-0.027850375,-0.03057173,-0.015489322,-0.025231933,-0.018771722,-0.012420971,0.028164979,0.01412559,0.031535835,0.030720851,0.006840067,0.031877468,0.023613397,-0.002843046,-0.021422724,-0.024101718,-0.011004785,-0.015962264,-0.020550904,0.006752443
14/05/2014,41773,3.514,2.857,2.911,2.634,6.306,1.369,2.145,1.488,1.542,1.265,4.937,70.79606027,75.45038631,75.05541261,77.10587114,54.2528089,87.28676092,8.22021,1.40607,4.96699,4.186,4.86846,1.89217,6.25012,0.007,0.011,0.009,0.023,-0.058,0.002222634,0,-0.012369761,-0.003807711,-0.010236216,-0.019905729,0.005733375,0.002116154,0.020066598,0,0.003582517,0.000789431,-0.00199023,0.008673846,0.004473375,0.035098786,0.013677756,-0.001907032,0.010751339,0.003189338,0.00386978,-0.008539385,-0.027850375,-0.03057173,-0.015489322,-0.025231933,-0.018771722,-0.012420971,0.028164979,0.01412559,0.031535835,0.030720851,0.006840067,0.031877468,0.023613397
15/05/2014,41774,3.699,3.02,3.103,2.694,6.814,1.306,2.393,1.714,1.797,1.388,5.508,69.54314324,74.26506142,73.66937377,76.65655494,51.72710946,87.83109989,7.98871,1.37745,4.80394,4.023,4.62058,1.7792,6.05586,0.226,0.007,0.011,0.009,0.023,-0.028162298,-0.020354605,-0.032826722,-0.038939322,-0.050915485,-0.059703938,-0.031081003,0.002222634,0,-0.012369761,-0.003807711,-0.010236216,-0.019905729,0.005733375,0.002116154,0.020066598,0,0.003582517,0.000789431,-0.00199023,0.008673846,0.004473375,0.035098786,0.013677756,-0.001907032,0.010751339,0.003189338,0.00386978,-0.008539385,-0.027850375,-0.03057173,-0.015489322,-0.025231933,-0.018771722,-0.012420971
16/05/2014,41775,3.741,2.953,3.063,2.675,6.86,1.33,2.411,1.623,1.733,1.345,5.53,69.26210715,74.74978319,73.95579342,76.79852601,51.50487073,87.6232936,8.11084,1.4137,4.93778,4.094,4.7358,1.80379,6.19667,-0.091,0.226,0.007,0.011,0.009,0.015287825,0.026316745,0.027860465,0.017648521,0.024936263,0.013820818,0.023251859,-0.028162298,-0.020354605,-0.032826722,-0.038939322,-0.050915485,-0.059703938,-0.031081003,0.002222634,0,-0.012369761,-0.003807711,-0.010236216,-0.019905729,0.005733375,0.002116154,0.020066598,0,0.003582517,0.000789431,-0.00199023,0.008673846,0.004473375,0.035098786,0.013677756,-0.001907032,0.010751339,0.003189338,0.00386978
19/05/2014,41778,3.862,3.01,3.147,2.722,6.767,1.343,2.519,1.667,1.804,1.379,5.424,68.4594156,74.33718792,73.35572071,76.44786034,51.95526946,87.51095772,8.07347,1.37173,4.95286,4.053,4.65931,1.76306,6.15002,0.044,-0.091,0.226,0.007,0.011,-0.004607414,-0.029688053,0.003054004,-0.010014656,-0.016151442,-0.022580234,-0.007528237,0.015287825,0.026316745,0.027860465,0.017648521,0.024936263,0.013820818,0.023251859,-0.028162298,-0.020354605,-0.032826722,-0.038939322,-0.050915485,-0.059703938,-0.031081003,0.002222634,0,-0.012369761,-0.003807711,-0.010236216,-0.019905729,0.005733375,0.002116154,0.020066598,0,0.003582517,0.000789431,-0.00199023,0.008673846
20/05/2014,41779,3.969,3.093,3.264,2.807,6.778,1.351,2.618,1.742,1.913,1.456,5.427,67.7581175,73.74086412,72.52881181,75.81814205,51.90177126,87.4419067,8.12998,1.40607,5.1423,4.074,4.68255,1.7815,6.22806,0.075,0.044,-0.091,0.226,0.007,0.006999469,0.025034081,0.038248608,0.005181347,0.004987863,0.010459088,0.01268939,-0.004607414,-0.029688053,0.003054004,-0.010014656,-0.016151442,-0.022580234,-0.007528237,0.015287825,0.026316745,0.027860465,0.017648521,0.024936263,0.013820818,0.023251859,-0.028162298,-0.020354605,-0.032826722,-0.038939322,-0.050915485,-0.059703938,-0.031081003,0.002222634,0,-0.012369761,-0.003807711,-0.010236216,-0.019905729,0.005733375
21/05/2014,41780,3.833,3.014,3.203,2.792,6.487,1.424,2.409,1.59,1.779,1.368,5.063,68.65085956,74.30832808,72.95864851,75.92885292,53.33767482,86.81457744,8.24664,1.40225,5.16304,4.106,4.72612,1.79534,6.27896,-0.152,0.075,0.044,-0.091,0.226,0.014349359,-0.002716792,0.004033215,0.007854688,0.009304759,0.007768734,0.008172689,0.006999469,0.025034081,0.038248608,0.005181347,0.004987863,0.010459088,0.01268939,-0.004607414,-0.029688053,0.003054004,-0.010014656,-0.016151442,-0.022580234,-0.007528237,0.015287825,0.026316745,0.027860465,0.017648521,0.024936263,0.013820818,0.023251859,-0.028162298,-0.020354605,-0.032826722,-0.038939322,-0.050915485,-0.059703938,-0.031081003
22/05/2014,41781,3.831,3.051,3.243,2.842,6.524,1.408,2.423,1.643,1.835,1.434,5.116,68.66408428,74.04195801,72.67647314,75.56050658,53.15270128,86.95164946,8.31318,1.38031,5.20451,4.072,4.7542,1.76767,6.2111,0.053,-0.152,0.075,0.044,-0.091,0.008068741,-0.015646283,0.00803209,-0.008280565,0.005941449,-0.015412122,-0.010807522,0.014349359,-0.002716792,0.004033215,0.007854688,0.009304759,0.007768734,0.008172689,0.006999469,0.025034081,0.038248608,0.005181347,0.004987863,0.010459088,0.01268939,-0.004607414,-0.029688053,0.003054004,-0.010014656,-0.016151442,-0.022580234,-0.007528237,0.015287825,0.026316745,0.027860465,0.017648521,0.024936263,0.013820818,0.023251859
23/05/2014,41782,3.764,2.986,3.155,2.776,6.492,1.413,2.351,1.573,1.742,1.363,5.079,69.108736,74.51060612,73.29885085,76.04714056,53.31263707,86.9087889,8.36604,1.39367,5.2309,4.093,4.81133,1.77997,6.25096,-0.07,0.053,-0.152,0.075,0.044,0.006358578,0.009678985,0.005070602,0.005157171,0.012016743,0.006958312,0.006417543,0.008068741,-0.015646283,0.00803209,-0.008280565,0.005941449,-0.015412122,-0.010807522,0.014349359,-0.002716792,0.004033215,0.007854688,0.009304759,0.007768734,0.008172689,0.006999469,0.025034081,0.038248608,0.005181347,0.004987863,0.010459088,0.01268939,-0.004607414,-0.029688053,0.003054004,-0.010014656,-0.016151442,-0.022580234,-0.007528237
26/05/2014,41785,3.701,2.894,2.982,2.706,6.247,1.417,2.284,1.477,1.565,1.289,4.83,69.52973216,75.17951033,74.53955239,76.56703776,54.55483402,86.87451718,8.46994,1.40321,5.27896,4.184,4.85587,1.79841,6.32052,-0.096,-0.07,0.053,-0.152,0.075,0.012419257,0.006845236,0.009187711,0.022233081,0.009257316,0.010359725,0.011127891,0.006358578,0.009678985,0.005070602,0.005157171,0.012016743,0.006958312,0.006417543,0.008068741,-0.015646283,0.00803209,-0.008280565,0.005941449,-0.015412122,-0.010807522,0.014349359,-0.002716792,0.004033215,0.007854688,0.009304759,0.007768734,0.008172689,0.006999469,0.025034081,0.038248608,0.005181347,0.004987863,0.010459088,0.01268939
27/05/2014,41786,3.671,2.89,3.001,2.686,6.249,1.389,2.282,1.501,1.612,1.297,4.86,69.7311974,75.20874259,74.40216766,76.71629702,54.54456565,87.11473176,8.51642,1.40416,5.38452,4.205,4.95851,1.81763,6.34852,0.024,-0.096,-0.07,0.053,-0.152,0.005487642,0.000677019,0.019996363,0.00501912,0.021137304,0.010687218,0.004430015,0.012419257,0.006845236,0.009187711,0.022233081,0.009257316,0.010359725,0.011127891,0.006358578,0.009678985,0.005070602,0.005157171,0.012016743,0.006958312,0.006417543,0.008068741,-0.015646283,0.00803209,-0.008280565,0.005941449,-0.015412122,-0.010807522,0.014349359,-0.002716792,0.004033215,0.007854688,0.009304759,0.007768734,0.008172689
28/05/2014,41787,3.548,2.822,2.934,2.615,6.297,1.338,2.21,1.484,1.596,1.277,4.959,70.56394449,75.70760871,74.88787421,77.24875793,54.29876141,87.55414507,8.56291,1.43183,5.40149,4.248,4.98659,1.83454,6.38584,-0.017,0.024,-0.096,-0.07,0.053,0.005458867,0.019705732,0.003151627,0.010225922,0.005662992,0.009303324,0.005878535,0.005487642,0.000677019,0.019996363,0.00501912,0.021137304,0.010687218,0.004430015,0.012419257,0.006845236,0.009187711,0.022233081,0.009257316,0.010359725,0.011127891,0.006358578,0.009678985,0.005070602,0.005157171,0.012016743,0.006958312,0.006417543,0.008068741,-0.015646283,0.00803209,-0.008280565,0.005941449,-0.015412122,-0.010807522
29/05/2014,41788,3.604,2.863,2.958,2.635,6.276,1.354,2.25,1.509,1.604,1.281,4.922,70.18345887,75.40638764,74.71349002,77.09835884,54.40615051,87.41602802,8.52463,1.40321,5.36285,4.216,4.96335,1.83069,6.34088,0.025,-0.017,0.024,-0.096,-0.07,-0.004470443,-0.019988406,-0.007153582,-0.007532957,-0.004660499,-0.002098619,-0.007040577,0.005458867,0.019705732,0.003151627,0.010225922,0.005662992,0.009303324,0.005878535,0.005487642,0.000677019,0.019996363,0.00501912,0.021137304,0.010687218,0.004430015,0.012419257,0.006845236,0.009187711,0.022233081,0.009257316,0.010359725,0.011127891,0.006358578,0.009678985,0.005070602,0.005157171,0.012016743,0.006958312,0.006417543
30/05/2014,41789,3.622,2.854,2.963,2.611,6.267,1.358,2.264,1.496,1.605,1.253,4.909,70.06163964,75.47239623,74.67721623,77.27887646,54.45224591,87.38153621,8.57111,1.42229,5.47972,4.252,5.0166,1.86297,6.38245,-0.013,0.025,-0.017,0.024,-0.096,0.005452436,0.013597395,0.021792517,0.008538899,0.010728641,0.017632696,0.006555872,-0.004470443,-0.019988406,-0.007153582,-0.007532957,-0.004660499,-0.002098619,-0.007040577,0.005458867,0.019705732,0.003151627,0.010225922,0.005662992,0.009303324,0.005878535,0.005487642,0.000677019,0.019996363,0.00501912,0.021137304,0.010687218,0.004430015,0.012419257,0.006845236,0.009187711,0.022233081,0.009257316,0.010359725,0.011127891
02/06/2014,41792,3.665,2.848,2.965,2.582,6.252,1.369,2.296,1.479,1.596,1.213,4.883,69.77156746,75.51643727,74.66271213,77.49762249,54.52916708,87.28676092,8.5702,1.42801,5.52401,4.299,5.02435,1.88834,6.3833,-0.017,-0.013,0.025,-0.017,0.024,-0.000106171,0.004021683,0.00808253,0.011053622,0.001544871,0.01361804,0.000133178,0.005452436,0.013597395,0.021792517,0.008538899,0.010728641,0.017632696,0.006555872,-0.004470443,-0.019988406,-0.007153582,-0.007532957,-0.004660499,-0.002098619,-0.007040577,0.005458867,0.019705732,0.003151627,0.010225922,0.005662992,0.009303324,0.005878535,0.005487642,0.000677019,0.019996363,0.00501912,0.021137304,0.010687218,0.004430015
03/06/2014,41793,3.663,2.854,2.999,2.602,6.355,1.408,2.255,1.446,1.591,1.194,4.947,69.78502985,75.47239623,74.41661609,77.34669039,54.00337231,86.95164946,8.54832,1.40989,5.42222,4.313,4.88685,1.86297,6.37651,-0.033,-0.017,-0.013,0.025,-0.017,-0.002553033,-0.012688987,-0.018426831,0.003256571,-0.027366724,-0.013435081,-0.001063713,-0.000106171,0.004021683,0.00808253,0.011053622,0.001544871,0.01361804,0.000133178,0.005452436,0.013597395,0.021792517,0.008538899,0.010728641,0.017632696,0.006555872,-0.004470443,-0.019988406,-0.007153582,-0.007532957,-0.004660499,-0.002098619,-0.007040577,0.005458867,0.019705732,0.003151627,0.010225922,0.005662992,0.009303324,0.005878535
04/06/2014,41794,3.67,2.881,3.021,2.641,6.386,1.433,2.237,1.448,1.588,1.208,4.953,69.73792396,75.27456088,74.257853,77.05330194,53.84621713,86.7375789,8.56291,1.41847,5.49103,4.293,4.87136,1.87143,6.38923,0.002,-0.033,-0.017,-0.013,0.025,0.001706768,0.006085581,0.012690374,-0.004637144,-0.003169731,0.004541136,0.001994822,-0.002553033,-0.012688987,-0.018426831,0.003256571,-0.027366724,-0.013435081,-0.001063713,-0.000106171,0.004021683,0.00808253,0.011053622,0.001544871,0.01361804,0.000133178,0.005452436,0.013597395,0.021792517,0.008538899,0.010728641,0.017632696,0.006555872,-0.004470443,-0.019988406,-0.007153582,-0.007532957,-0.004660499,-0.002098619,-0.007040577
05/06/2014,41795,3.644,2.824,2.933,2.578,6.225,1.405,2.239,1.419,1.528,1.173,4.82,69.91306524,75.69288433,74.89514993,77.52784777,54.66792657,86.97737695,8.77436,1.43373,5.5947,4.37,4.98659,1.93829,6.45031,-0.029,0.002,-0.033,-0.017,-0.013,0.024693708,0.01075807,0.018879882,0.017936175,0.023654585,0.03572669,0.009559837,0.001706768,0.006085581,0.012690374,-0.004637144,-0.003169731,0.004541136,0.001994822,-0.002553033,-0.012688987,-0.018426831,0.003256571,-0.027366724,-0.013435081,-0.001063713,-0.000106171,0.004021683,0.00808253,0.011053622,0.001544871,0.01361804,0.000133178,0.005452436,0.013597395,0.021792517,0.008538899,0.010728641,0.017632696,0.006555872
06/06/2014,41796,3.515,2.639,2.759,2.438,5.774,1.353,2.162,1.286,1.406,1.085,4.421,70.78922136,77.06831769,76.17304333,78.59394577,57.04409815,87.42465331,9.02318,1.44327,5.73985,4.45,5.04759,1.9944,6.63354,-0.133,-0.029,0.002,-0.033,-0.017,0.028357624,0.006653973,0.025944197,0.018306636,0.012232808,0.028948197,0.028406387,0.024693708,0.01075807,0.018879882,0.017936175,0.023654585,0.03572669,0.009559837,0.001706768,0.006085581,0.012690374,-0.004637144,-0.003169731,0.004541136,0.001994822,-0.002553033,-0.012688987,-0.018426831,0.003256571,-0.027366724,-0.013435081,-0.001063713,-0.000106171,0.004021683,0.00808253,0.011053622,0.001544871,0.01361804,0.000133178
09/06/2014,41799,3.368,2.575,2.704,2.419,5.72,1.379,1.989,1.196,1.325,1.04,4.341,71.8023842,77.55052525,76.5819493,78.73986911,57.33614046,87.20069968,9.03685,1.45854,5.75022,4.51,5.28094,2.03513,6.68868,-0.09,-0.133,-0.029,0.002,-0.033,0.001514987,0.010580141,0.001806667,0.013483146,0.046229983,0.020422182,0.008312304,0.028357624,0.006653973,0.025944197,0.018306636,0.012232808,0.028948197,0.028406387,0.024693708,0.01075807,0.018879882,0.017936175,0.023654585,0.03572669,0.009559837,0.001706768,0.006085581,0.012690374,-0.004637144,-0.003169731,0.004541136,0.001994822,-0.002553033,-0.012688987,-0.018426831,0.003256571,-0.027366724,-0.013435081,-0.001063713
10/06/2014,41800,3.335,2.644,2.807,2.413,5.585,1.404,1.931,1.24,1.403,1.009,4.181,72.0320147,77.03078436,75.81814205,78.78601206,58.07346742,86.98595465,8.98946,1.4385,5.70026,4.491,5.32645,2.01515,6.6751,0.044,-0.09,-0.133,-0.029,0.002,-0.005244084,-0.013739767,-0.008688363,-0.00421286,0.008617784,-0.009817555,-0.002030296,0.001514987,0.010580141,0.001806667,0.013483146,0.046229983,0.020422182,0.008312304,0.028357624,0.006653973,0.025944197,0.018306636,0.012232808,0.028948197,0.028406387,0.024693708,0.01075807,0.018879882,0.017936175,0.023654585,0.03572669,0.009559837,0.001706768,0.006085581,0.012690374,-0.004637144,-0.003169731,0.004541136,0.001994822
11/06/2014,41801,3.323,2.638,2.793,2.424,5.722,1.397,1.926,1.241,1.396,1.027,4.325,72.11571688,77.07582677,75.92146667,78.70143936,57.3252948,87.04602456,8.87826,1.40416,5.59847,4.445,5.18218,1.97902,6.6505,0.001,0.044,-0.09,-0.133,-0.029,-0.012370042,-0.023872089,-0.01785708,-0.010242708,-0.027085582,-0.017929186,-0.003685338,-0.005244084,-0.013739767,-0.008688363,-0.00421286,0.008617784,-0.009817555,-0.002030296,0.001514987,0.010580141,0.001806667,0.013483146,0.046229983,0.020422182,0.008312304,0.028357624,0.006653973,0.025944197,0.018306636,0.012232808,0.028948197,0.028406387,0.024693708,0.01075807,0.018879882,0.017936175,0.023654585,0.03572669,0.009559837
12/06/2014,41802,3.348,2.704,2.821,2.422,5.753,1.387,1.961,1.317,1.434,1.035,4.366,71.94145791,76.5819493,75.71497209,78.71680878,57.15747528,87.13191789,8.85365,1.42133,5.69461,4.472,5.18992,1.99824,6.63863,0.076,0.001,0.044,-0.09,-0.133,-0.00277194,0.012227951,0.017172549,0.006074241,0.00149358,0.009711878,-0.001784828,-0.012370042,-0.023872089,-0.01785708,-0.010242708,-0.027085582,-0.017929186,-0.003685338,-0.005244084,-0.013739767,-0.008688363,-0.00421286,0.008617784,-0.009817555,-0.002030296,0.001514987,0.010580141,0.001806667,0.013483146,0.046229983,0.020422182,0.008312304,0.028357624,0.006653973,0.025944197,0.018306636,0.012232808,0.028948197,0.028406387
13/06/2014,41803,3.381,2.655,2.773,2.401,5.798,1.363,2.018,1.292,1.41,1.038,4.435,71.7121449,76.94828178,76.06934206,78.87838722,56.91482712,87.33844251,8.88373,1.43278,5.67481,4.469,5.13667,2.00746,6.66662,-0.025,0.076,0.001,0.044,-0.09,0.003397469,0.008055835,-0.003476972,-0.000670841,-0.010260274,0.00461406,0.004216231,-0.00277194,0.012227951,0.017172549,0.006074241,0.00149358,0.009711878,-0.001784828,-0.012370042,-0.023872089,-0.01785708,-0.010242708,-0.027085582,-0.017929186,-0.003685338,-0.005244084,-0.013739767,-0.008688363,-0.00421286,0.008617784,-0.009817555,-0.002030296,0.001514987,0.010580141,0.001806667,0.013483146,0.046229983,0.020422182,0.008312304
